,id,original_title,popularity,vote_count,genre_ids
1851,15601,Scooby-Doo! and the Cyber Chase,22.081,481,"[16, 12, 35]"
1852,9652,Professione: reporter,14.628,447,"[18, 53, 9648]"
1853,6404,Nosferatu - Phantom der Nacht,15.804,739,"[18, 27]"
1854,420814,Christopher Robin,25.486,2567,"[12, 35, 10751, 14]"
1855,420809,Maleficent: Mistress of Evil,61.17,5775,"[10751, 14, 12, 28]"
1856,269258,Honig im Kopf,9.508,327,"[35, 18]"
1857,265712,STAND BY ME ドラえもん,73.475,482,"[16, 10751, 878, 14]"
1858,3131,Gangs of New York,33.96,6191,"[18, 36, 80]"
1859,25673,A Place in the Sun,14.948,342,"[18, 10749, 80]"
1860,10647,Pay It Forward,20.345,1657,[18]
1861,759,Gentlemen Prefer Blondes,20.7,882,"[35, 10749]"
1862,323661,"Mune, le gardien de la lune",19.15,505,"[16, 10751, 12, 14]"
1863,228194,The Hundred-Foot Journey,14.839,1352,"[18, 35]"
1864,7445,Brothers,41.957,3291,"[18, 53, 10752]"
1865,2502,The Bourne Supremacy,37.321,7082,"[28, 18, 53]"
1866,304357,Woman in Gold,29.08,1312,[18]
1867,690,Pickpocket,11.622,464,"[80, 18]"
1868,846214,"The Simpsons: The Good, the Bart, and the Loki",29.091,636,"[16, 35, 10751]"
1869,6404,Nosferatu - Phantom der Nacht,15.804,739,"[18, 27]"
1870,4816,Ghost Dog: The Way of the Samurai,19.306,1078,"[80, 18]"
1871,486947,Den skyldige,11.867,1560,"[53, 18, 80]"
1872,21348,Kirikou et la sorcière,13.623,1033,"[14, 12, 16, 10751]"
1873,18785,The Hangover,93.456,16045,[35]
1874,9589,Christiane F. - Wir Kinder vom Bahnhof Zoo,17.83,1233,[18]
1875,604605,HELLO WORLD,42.587,326,"[16, 10749, 878]"
1876,122917,The Hobbit: The Battle of the Five Armies,161.633,13493,"[28, 12, 14]"
1877,118412,ベルセルク 黄金時代篇II ドルドレイ攻略,48.944,366,"[28, 12, 18, 14, 16]"
1878,15003,ช็อคโกแลต,16.57,452,"[28, 80]"
1879,6619,Morte a Venezia,12.298,440,"[18, 36]"
1880,396263,GANTZ:O,49.705,696,"[878, 28, 16]"
1881,892,Delicatessen,14.64,1318,"[35, 878, 14]"
1882,949423,Pearl,63.754,1198,"[18, 27]"
1883,407448,Detroit,12.455,1549,"[80, 18, 53, 36]"
1884,167073,Brooklyn,22.849,2958,"[10749, 18]"
1885,112198,Le Prénom,10.251,1578,"[35, 18]"
1886,13932,Jack-Jack Attack,14.386,869,"[12, 16, 10751]"
1887,10911,The Guns of Navarone,18.459,715,"[10752, 28, 12]"
1888,10669,Deliverance,31.473,1447,"[18, 12, 53]"
1889,7979,The Kite Runner,18.919,1075,[18]
1890,38142,秒速5センチメートル,25.907,1798,"[16, 18, 10751, 10749]"
1891,36040,Walkabout,12.566,354,"[12, 18]"
1892,18183,Como agua para chocolate,17.405,427,"[18, 10749]"
1893,3063,Duck Soup,11.853,716,"[35, 10752]"
1894,297,Meet Joe Black,46.671,4721,"[14, 18, 10749]"
1895,119450,Dawn of the Planet of the Apes,76.576,10491,"[878, 28, 18, 53]"
1896,75624,劇場版 NARUTO -ナルト- ブラッド・プリズン,44.862,537,"[53, 16, 28, 35, 27, 9648]"
1897,11499,Frost/Nixon,22.723,1084,"[18, 36]"
1898,381,To Catch a Thief,19.633,1386,"[9648, 53, 10749, 35, 80]"
1899,104,Lola rennt,26.297,2042,"[28, 18, 53]"
1900,571468,Freaks Out,12.932,817,"[12, 14, 18]"
1901,318121,The Fundamentals of Caring,14.471,2082,"[35, 18]"
1902,764,The Evil Dead,38.617,3671,[27]
1903,1071806,คนหิว เกมกระหาย,29.449,317,[18]
1904,900667,ONE PIECE FILM RED,95.399,807,"[16, 12, 28, 14]"
1905,535356,Elisa y Marcela,13.549,362,"[18, 10749]"
1906,10654,Hair,25.536,608,"[10402, 18, 35]"
1907,3109,The Quiet Man,17.047,472,"[10749, 35, 18]"
1908,779,Vampyr - Der Traum des Allan Grey,14.643,464,[27]
1909,539681,DC League of Super-Pets,61.591,1385,"[16, 28, 10751, 35, 878]"
1910,57212,War Horse,23.37,3202,"[10752, 36, 18, 12]"
1911,36940,La prima cosa bella,8.115,492,"[35, 18]"
1912,11948,戦場のメリークリスマス,19.268,410,"[18, 36, 10752]"
1913,11101,Stalingrad,15.915,508,"[18, 36, 10752]"
1914,801,"Good Morning, Vietnam",35.794,2494,"[35, 18, 10752]"
1915,205587,The Judge,38.488,3795,[18]
1916,40794,Mine vaganti,8.278,745,"[35, 18, 10749]"
1917,23550,Le fate ignoranti,9.223,510,"[18, 10749]"
1918,1791,La Pianiste,21.33,999,"[18, 10749]"
1919,520172,Happiest Season,31.168,1080,"[10749, 35]"
1920,498248,Mia et le lion blanc,22.233,831,"[12, 10751, 18]"
1921,121642,Venuto al mondo,14.111,424,"[18, 10749, 10752]"
1922,58857,十三人の刺客,27.851,1029,"[12, 18, 28]"
1923,30061,Justice League: Crisis on Two Earths,18.011,650,"[28, 12, 16, 878]"
1924,642885,Hocus Pocus 2,53.877,1517,"[14, 35, 10751]"
1925,610120,Anima,11.467,397,[10402]
1926,520172,Happiest Season,31.168,1080,"[10749, 35]"
1927,400617,Phantom Thread,26.949,3259,"[18, 10749]"
1928,356296,Suburra,17.066,1202,"[80, 18, 53]"
1929,259761,Lights Out,5.111,338,[27]
1930,47735,Sommaren med Monika,16.557,321,"[18, 10749]"
1931,876792,劇場版 転生したらスライムだった件 紅蓮の絆編,57.591,340,"[16, 14, 12]"
1932,44264,True Grit,21.605,4951,"[18, 12, 37]"
1933,12140,イノセンス,20.986,777,"[16, 18, 878]"
1934,11963,Three Days of the Condor,21.051,1051,"[53, 9648]"
1935,338766,Hell or High Water,25.319,4187,"[37, 80, 18]"
1936,16234,Batman Beyond: Return of the Joker,18.123,1039,"[16, 10751, 28, 878]"
1937,4771,Gone Baby Gone,45.256,3456,"[80, 18, 9648]"
1938,440596,Kiss and Cry,10.606,403,"[10749, 18, 10402, 10770]"
1939,390497,터널,12.973,532,"[53, 12]"
1940,11502,Nóż w wodzie,10.402,400,"[18, 53]"
1941,10312,Patch Adams,30.776,3035,"[35, 18]"
1942,199,Star Trek: First Contact,27.507,1628,"[878, 28, 12, 53]"
1943,497582,Enola Holmes,28.765,5649,"[12, 9648, 80]"
1944,12900,Conspiracy,16.905,357,"[36, 18, 10752, 10770]"
1945,408220,Justice League Dark,15.73,994,"[16, 28, 14]"
1946,360606,Adventures in Babysitting,22.709,388,"[10770, 35, 10751]"
1947,922,Dead Man,10.924,1450,"[18, 14, 37]"
1948,45612,Source Code,30.667,7808,"[53, 878, 9648]"
1949,5548,RoboCop,44.747,4677,"[28, 53, 878]"
1950,2640,Heathers,19.755,1547,"[35, 80]"
1951,1830,Lord of War,59.613,4394,"[80, 18, 53]"
1952,965,The Magnificent Ambersons,8.202,383,"[18, 10749, 36]"
1953,197082,La Vénus à la fourrure,23.102,640,[18]
1954,49538,X-Men: First Class,2.075,12111,"[28, 878, 12]"
1955,11426,From Here to Eternity,20.279,575,"[10752, 10749, 18]"
1956,1265,Bridge to Terabithia,70.045,4445,"[12, 18, 10751]"
1957,837,Videodrome,26.358,1993,"[27, 878, 9648]"
1958,87,Indiana Jones and the Temple of Doom,53.483,8679,"[12, 28]"
1959,65229,Tomboy,17.491,649,[18]
1960,284689,Testament of Youth,13.336,715,"[36, 18, 10752]"
1961,259693,The Conjuring 2,72.261,7927,"[27, 53]"
1962,114150,Pitch Perfect,38.733,6271,"[35, 10402, 10749]"
1963,7340,Carrie,36.709,3530,"[27, 53]"
1964,837,Videodrome,26.358,1993,"[27, 878, 9648]"
1965,403450,In guerra per amore,10.463,493,"[10752, 18, 35, 10749]"
1966,53565,Steamboat Willie,21.004,480,"[16, 10402, 35, 10751]"
1967,15384,赤壁2：決戰天下,19.478,413,"[28, 12, 18, 36, 10752]"
1968,948713,The Last Kingdom: Seven Kings Must Die,64.211,571,"[28, 12, 10752]"
1969,614696,#살아있다,33.139,1624,"[27, 28, 12, 53]"
1970,271674,Suite Française,13.687,1062,"[18, 10749, 10752]"
1971,8337,They Live,42.003,2766,"[878, 28]"
1972,1433,El espinazo del diablo,14.907,1130,"[14, 18, 27, 53]"
1973,813,Airplane!,48.489,4144,[35]
1974,483980,Z-O-M-B-I-E-S,22.153,633,"[10402, 14, 35, 10749, 27, 10770]"
1975,79120,Weekend,15.395,493,"[18, 10749]"
1976,11943,Jeremiah Johnson,22.761,546,"[12, 37]"
1977,11886,Robin Hood,34.487,4089,"[16, 10751]"
1978,10112,The Aristocats,42.925,4726,"[16, 35, 10751, 12]"
1979,1491,The Illusionist,32.575,4594,"[14, 18, 53, 10749]"
1980,1491,The Illusionist,32.575,4595,"[14, 18, 53, 10749]"
1981,306745,Freeheld,16.574,616,"[10749, 18]"
1982,34653,A Single Man,20.044,1457,"[18, 10749]"
1983,14554,Bad Day at Black Rock,12.392,331,"[53, 18, 9648, 37]"
1984,861,Total Recall,43.623,5349,"[28, 12, 878]"
1985,140607,Star Wars: The Force Awakens,82.22,18556,"[12, 28, 878]"
1986,15392,Crossroads,26.654,384,"[18, 10402, 9648, 10749]"
1987,2639,Deconstructing Harry,16.499,883,"[35, 18]"
1988,941,Lethal Weapon,30.602,4236,"[12, 28, 35, 53, 80]"
1989,590,The Hours,15.789,1554,[18]
1990,379291,Justice League vs. Teen Titans,30.987,890,"[878, 28, 16, 12, 35]"
1991,30497,The Texas Chain Saw Massacre,33.803,2981,[27]
1992,13008,An American Crime,13.496,621,"[80, 18, 27]"
1993,11713,精武門,27.203,864,"[18, 28, 53]"
1994,3176,バトル・ロワイアル,29.165,3132,"[18, 53, 28]"
1995,557,Spider-Man,109.097,17931,"[14, 28]"
1996,20620,Seconds,10.2,313,"[878, 27, 53, 18]"
1997,19067,The Duellists,12.381,486,"[18, 10752]"
1998,10722,El día de la bestia,12.913,488,"[27, 35, 28]"
1999,785663,Old Henry,16.737,449,"[28, 37, 53, 80, 9648]"
2000,69735,Batman: Year One,21.114,876,"[28, 16, 80]"
2001,53457,Elle s'appelait Sarah,13.324,655,"[18, 10752]"
2002,13446,Withnail & I,12.495,502,"[35, 18]"
2003,11868,Dracula,17.344,543,[27]
2004,9587,Little Women,26.324,1130,"[18, 10749]"
2005,497698,Black Widow,76.276,9496,"[28, 12, 878]"
2006,80184,La cara oculta,20.987,947,"[53, 9648]"
2007,493922,Hereditary,57.858,7051,"[27, 9648, 53]"
2008,10794,The Party,17.364,700,[35]
2009,10440,Manhattan Murder Mystery,15.22,982,"[35, 9648]"
2010,987,The Front Page,11.374,311,[35]
2011,850,A Christmas Story,26.886,1148,"[35, 10751]"
2012,632617,C'mon C'mon,20.162,590,[18]
2013,121875,Dans la maison,14.27,785,"[35, 18, 9648, 53]"
2014,837881,She Said,21.862,445,"[18, 36]"
2015,413279,Team Thor,13.147,493,"[35, 878]"
2016,14447,A Matter of Loaf and Death,12.018,458,"[16, 35, 10751, 53]"
2017,1818,Tirez sur le pianiste,12.088,369,"[18, 53, 80]"
2018,923939,The Wonderful Story of Henry Sugar,39.98,570,"[35, 12, 14]"
2019,353577,Love at First Sight,41.82,370,"[10749, 18]"
2020,318781,Colonia,19.447,1826,"[18, 36]"
2021,286192,Lava,14.969,1018,"[16, 10751]"
2022,152780,Le passé,12.537,516,"[18, 9648]"
2023,19913,(500) Days of Summer,51.497,9490,"[35, 18, 10749]"
2024,6145,Fracture,25.183,3646,[53]
2025,177,The Fisher King,18.749,1226,"[35, 18]"
2026,614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,150.568,921,"[16, 35, 28, 878]"
2027,68734,Argo,39.716,7849,"[18, 53]"
2028,300671,13 Hours: The Secret Soldiers of Benghazi,54.246,3289,"[10752, 28, 36, 18]"
2029,9325,The Jungle Book,54.442,5887,"[10751, 16, 12]"
2030,902,La Cité des Enfants Perdus,17.497,998,"[14, 878, 12]"
2031,17814,Assault on Precinct 13,20.487,980,"[53, 28, 80]"
2032,9603,Clueless,35.713,4092,"[35, 10749]"
2033,392982,Marshall,19.606,567,[18]
2034,99861,Avengers: Age of Ultron,93.205,22010,"[28, 12, 878]"
2035,93289,Mais où est donc passée la 7ème compagnie ?,7.538,319,"[35, 10752]"
2036,19666,लगान,11.515,515,"[12, 10749, 18]"
2037,11305,Mystery Train,12.091,399,[35]
2038,10795,Ne le dis à personne,14.869,1290,"[18, 53, 80, 9648]"
2039,1262,Stranger Than Fiction,16.954,2117,"[35, 18, 14, 10749]"
2040,424488,Megan Leavey,16.42,723,"[18, 10752]"
2041,391713,Lady Bird,31.491,7964,"[18, 35]"
2042,353577,Love at First Sight,41.82,370,"[10749, 18]"
2043,75629,ヱヴァンゲリヲン新劇場版:Q,25.924,738,"[16, 878, 28, 18]"
2044,1672,Le Professionnel,11.769,477,"[28, 12, 53]"
2045,1262,Stranger Than Fiction,16.954,2117,"[35, 18, 14, 10749]"
2046,60308,Moneyball,31.343,4735,[18]
2047,2270,Stardust,34.3,3811,"[12, 14, 10749, 10751]"
2048,11647,無間道II,15.261,367,"[28, 53, 80]"
2049,1367,Rocky II,42.718,4065,[18]
2050,11816,On Golden Pond,18.689,422,"[18, 10749]"
2051,9609,Of Mice and Men,18.603,580,"[18, 37]"
2052,1598,Cape Fear,31.762,3171,"[80, 53]"
2053,663870,Retfærdighedens ryttere,22.775,721,"[28, 35, 18]"
2054,330457,Frozen II,124.349,9203,"[10751, 16, 12, 35, 14]"
2055,258230,A Monster Calls,28.856,3150,"[18, 14]"
2056,9550,十面埋伏,25.587,1487,"[12, 18, 28]"
2057,5506,The Ladykillers,12.478,429,"[35, 80]"
2058,297270,Tinker Bell and the Legend of the NeverBeast,55.197,972,"[12, 16, 10751]"
2059,11450,Quiz Show,14.026,827,"[36, 18, 9648]"
2060,11450,Quiz Show,14.026,827,"[36, 18, 9648]"
2061,1850,Man on the Moon,12.745,1635,"[35, 18]"
2062,1725,West Side Story,22.521,1747,"[80, 18, 10749]"
2063,558,Spider-Man 2,29.21,14296,"[28, 12, 14]"
2064,156022,The Equalizer,159.097,8417,"[53, 28, 80]"
2065,209274,Ida,10.988,908,[18]
2066,19908,Zombieland,59.026,11625,"[35, 27]"
2067,19597,Le Hérisson,8.864,368,"[35, 18]"
2068,14551,Winchester '73,13.703,319,[37]
2069,11663,The Commitments,13.32,495,"[35, 18, 10402]"
2070,9090,"To Wong Foo, Thanks for Everything! Julie Newmar",20.331,590,"[35, 18]"
2071,1594,A Shot in the Dark,14.239,481,"[35, 80, 9648]"
2072,449924,葉問4,15.088,1792,"[28, 18, 36]"
2073,9833,The Phantom of the Opera,28.701,1494,"[53, 18, 10749]"
2074,41201,L'Illusionniste,15.463,551,"[16, 18]"
2075,15152,"OSS 117 : Le Caire, nid d'espions",16.117,1609,"[80, 28, 12, 35]"
2076,509,Notting Hill,44.087,5661,"[10749, 35]"
2077,651881,Adieu les cons,14.974,766,"[35, 18]"
2078,50646,"Crazy, Stupid, Love.",42.856,7923,"[35, 18, 10749]"
2079,11072,Blazing Saddles,23.331,1703,"[37, 35]"
2080,323677,Race,31.646,1462,"[18, 36]"
2081,113082,ベルセルク 黄金時代篇I 覇王の卵,44.611,446,"[28, 12, 14, 16]"
2082,830,Forbidden Planet,24.915,852,"[878, 12]"
2083,3,Varjoja paratiisissa,11.32,312,"[18, 35, 10749]"
2084,508883,君たちはどう生きるか,171.74,315,"[16, 12, 14, 18]"
2085,12162,The Hurt Locker,29.089,5269,"[18, 53, 10752]"
2086,1572,Die Hard: With a Vengeance,58.045,5692,"[28, 53]"
2087,73624,O Homem do Futuro,6.157,338,"[35, 14, 878, 10749]"
2088,25205,Le Concert,9.244,475,"[18, 35]"
2089,11197,Ondskan,28.074,310,[18]
2090,10360,Hunger,12.867,1051,"[18, 36]"
2091,245168,Suffragette,15.214,1542,"[18, 36]"
2092,23566,Barbie and the Three Musketeers,31.157,628,"[16, 10751]"
2093,3121,Nashville,14.905,361,"[18, 10402, 35]"
2094,809,Shrek 2,113.571,11524,"[16, 10751, 35, 14, 12, 18]"
2095,842675,流浪地球2,129.133,415,"[878, 28, 18]"
2096,502425,Escape from Pretoria,26.905,1159,"[18, 36, 53]"
2097,375315,فروشنده,10.516,793,"[18, 53]"
2098,45958,Biutiful,11.57,1029,[18]
2099,10009,Brother Bear,57.633,5057,"[12, 16, 10751]"
2100,375315,فروشنده,10.516,793,"[18, 53]"
2101,45958,Biutiful,11.57,1029,[18]
2102,10009,Brother Bear,57.633,5057,"[12, 16, 10751]"
2103,9837,The Prince of Egypt,38.787,3692,"[12, 16, 18, 10751]"
2104,9502,Kung Fu Panda,181.195,10725,"[28, 12, 16, 10751, 35]"
2105,8374,The Boondock Saints,15.979,2212,"[28, 53, 80]"
2106,637693,Spirit Untamed,45.027,478,"[16, 12, 10751, 37]"
2107,112949,Safe Haven,18.091,2216,"[10749, 53]"
2108,20246,The Stranger,14.015,530,"[53, 80]"
2109,16136,Juice,15.997,363,"[80, 18, 53]"
2110,8923,Green Street Hooligans,15.929,2188,"[80, 18]"
2111,2759,"The Adventures of Priscilla, Queen of the Desert",24.647,720,"[18, 35]"
2112,508883,君たちはどう生きるか,171.74,315,"[16, 12, 14, 18]"
2113,152603,Only Lovers Left Alive,21.31,2041,"[18, 10749]"
2114,18947,The Boat That Rocked,25.614,1984,"[18, 35]"
2115,16227,Dark Passage,12.918,301,"[10749, 53, 9648]"
2116,15600,Missing,11.383,342,"[18, 9648, 53]"
2117,10139,Milk,15.451,2059,"[36, 18]"
2118,9560,A Walk in the Clouds,22.56,885,"[18, 10749]"
2119,9078,The Sword in the Stone,37.734,3608,"[16, 10751, 14]"
2120,8424,Jeux d'enfants,13.121,1711,"[18, 35, 10749]"
2121,549053,Last Christmas,57.472,2221,"[35, 10749]"
2122,51497,Fast Five,10.226,7704,"[28, 53, 80]"
2123,20367,Detour,14.377,324,"[18, 53]"
2124,417678,"Everything, Everything",18.663,3598,"[18, 10749]"
2125,43920,Dog Pound,15.042,356,[18]
2126,14003,劇場版 鋼の錬金術師 シャンバラを征く者,23.368,311,"[28, 12, 16, 18]"
2127,12614,Victor/Victoria,12.442,381,"[35, 10402, 10749]"
2128,9474,Il mio nome è Nessuno,31.667,859,"[35, 37]"
2129,399055,The Shape of Water,41.026,11613,"[18, 14, 10749]"
2130,57447,La casa dalle finestre che ridono,6.873,310,"[9648, 53, 27]"
2131,33954,Uccellacci e uccellini,9.338,306,"[35, 18, 14]"
2132,13688,長江七號,33.246,610,"[35, 18, 10751, 14, 878]"
2133,317557,Queen of Katwe,17.548,397,[18]
2134,250480,The Many Adventures of Winnie the Pooh,27.122,948,"[16, 10751, 12]"
2135,10501,The Road to El Dorado,36.315,3522,"[10751, 12, 16, 35, 14]"
2136,5590,Peau d'âne,10.532,466,"[14, 10402, 10749, 35]"
2137,335360,My Little Pony: The Movie,21.905,355,"[10751, 16, 12, 14]"
2138,109445,Frozen,150.898,15733,"[16, 10751, 12, 14]"
2139,285,Pirates of the Caribbean: At World's End,100.504,13535,"[12, 14, 28]"
2140,11986,37°2 le matin,18.57,379,"[18, 10749]"
2141,11929,Dolores Claiborne,17.854,686,"[80, 18, 9648]"
2142,11368,Blood Simple,19.263,1271,"[80, 18, 53]"
2143,198277,Begin Again,21.118,3599,"[35, 10402, 10749, 18]"
2144,2657,Pleasantville,22.889,1549,"[14, 35, 18]"
2145,37136,The Naked Gun: From the Files of Police Squad!,38.173,3375,"[35, 80]"
2146,35690,The Last Song,23.751,3225,"[18, 10751, 10749]"
2147,25846,Baarìa,11.84,613,"[18, 35, 10749]"
2148,17687,The Public Enemy,12.949,309,"[80, 18]"
2149,346364,It,62.13,18236,"[27, 14]"
2150,26842,The Message,16.259,318,"[12, 18, 28, 36]"
2151,340,Everything Is Illuminated,10.49,692,"[35, 18]"
2152,744857,Cuando acecha la maldad,123.901,325,"[27, 53]"
2153,76543,Tyrannosaur,7.897,422,"[18, 10749]"
2154,13933,One Man Band,15.601,521,"[16, 35, 10751, 10402]"
2155,2277,Bicentennial Man,28.306,3402,"[878, 18]"
2156,129112,وجدة‎‎,15.55,452,[18]
2157,72570,The Vow,28.277,3835,"[18, 10749]"
2158,43266,How Green Was My Valley,16.32,356,[18]
2159,39108,ドラゴンボールZ 龍拳爆発!!悟空がやらねば誰がやる,67.476,651,"[16, 28, 878]"
2160,8844,Jumanji,17.089,9971,"[12, 14, 10751]"
2161,761,L'Aile ou la Cuisse,14.013,806,[35]
2162,345920,Collateral Beauty,22.593,5160,"[18, 10749]"
2163,220289,Coherence,27.23,2615,"[53, 878]"
2164,11832,Babettes gæstebud,16.206,354,[18]
2165,2609,"Planes, Trains and Automobiles",27.946,1748,[35]
2166,246,座頭市,15.543,794,"[12, 18, 28]"
2167,17111,ชัตเตอร์ กดติดวิญญาณ,24.786,1093,"[27, 9648, 53]"
2168,15487,The Greatest Game Ever Played,17.269,424,[18]
2169,787428,Two Distant Strangers,14.157,386,[18]
2170,168259,Furious 7,103.386,10119,"[28, 53, 80]"
2171,8363,Superbad,64.396,6778,[35]
2172,465136,Every Day,21.942,2127,"[10749, 14]"
2173,978870,L'ultima notte di Amore,72.355,326,"[53, 80]"
2174,297762,Wonder Woman,87.421,19144,"[28, 12, 14]"
2175,393624,Official Secrets,26.584,869,"[53, 36, 18]"
2176,37724,Skyfall,72.654,14617,"[28, 12, 53]"
2177,1254,"Je vais bien, ne t'en fais pas",9.696,542,[18]
2178,6537,El orfanato,20.63,2695,"[27, 18, 53]"
2179,581734,Nomadland,25.076,2725,[18]
2180,374205,ワンピース　フィルム GOLD,38.837,445,"[28, 16, 12, 35]"
2181,348657,Kona fer í stríð,17.179,367,"[18, 53, 35]"
2182,259954,5 to 7,12.301,350,"[35, 10749]"
2183,36728,劇場版 NARUTO -ナルト- 疾風伝 火の意志を継ぐ者,40.597,402,"[28, 12, 35, 18, 14, 16]"
2184,28043,I tre volti della paura,16.691,366,[27]
2185,21641,The Damned United,11.105,583,"[18, 36]"
2186,20352,Despicable Me,79.816,14308,"[10751, 16, 35]"
2187,8393,The Gods Must Be Crazy,25.297,1046,"[28, 35]"
2188,3543,Out of Rosenheim,17.991,342,"[35, 18]"
2189,979,Irréversible,36.131,2668,"[18, 53, 80]"
2190,985939,Fall,97.513,3391,[53]
2191,70670,Hodejegerne,16.514,1144,"[53, 80, 28]"
2192,793998,L'Événement,18.88,343,[18]
2193,467909,In the Heights,19.882,649,"[18, 10749]"
2194,374671,海よりもまだ深く,13.983,303,[18]
2195,324849,The Lego Batman Movie,43.149,4663,"[16, 28, 35, 10751]"
2196,13283,Barbie as the Island Princess,29.26,669,"[16, 10751]"
2197,5902,A Bridge Too Far,36.24,732,"[18, 36, 10752]"
2198,5825,National Lampoon's Christmas Vacation,86.82,2170,[35]
2199,403,Driving Miss Daisy,13.586,1450,[18]
2200,9701,North Country,20.119,583,[18]
2201,2567,The Aviator,28.932,4975,[18]
2202,1716,Le Dernier Métro,12.793,446,"[18, 10749, 10752]"
2203,1640,Crash,22.441,3242,[18]
2204,436343,Testről és lélekről,10.19,505,"[18, 10749, 14]"
2205,296098,Bridge of Spies,29.714,6488,"[53, 18]"
2206,13283,Barbie as the Island Princess,29.26,669,"[16, 10751]"
2207,370964,Он - дракон,23.406,340,"[14, 10749]"
2208,809140,Father Stu,37.884,485,[18]
2209,399579,Alita: Battle Angel,75.294,8608,"[28, 878, 12]"
2210,11020,Picnic at Hanging Rock,12.113,706,"[18, 9648]"
2211,785539,Resort to Love,22.386,381,"[10749, 35]"
2212,454983,The Kissing Booth,54.737,6973,"[10749, 35]"
2213,38684,Jane Eyre,21.518,1377,"[18, 10749]"
2214,560050,Over the Moon,29.159,1221,"[16, 12, 10751, 14]"
2215,372519,Os Dez Mandamentos: O Filme,29.844,303,[18]
2216,211387,Marvel One-Shot: Agent Carter,14.693,696,"[28, 12, 878, 14]"
2217,79707,星を追う子ども,22.143,641,"[16, 12, 18, 14, 10749]"
2218,17159,Eddie Murphy Raw,11.594,309,[35]
2219,13368,White Christmas,25.879,466,"[35, 10402, 10749]"
2220,227,The Outsiders,27.196,1225,"[80, 18]"
2221,807196,Boiling Point,32.573,443,"[18, 53]"
2222,3086,The Lady Eve,9.654,309,"[35, 10749]"
2223,844,2046,26.269,805,"[18, 878, 10749]"
2224,695,Short Cuts,23.07,531,"[18, 35]"
2225,67884,Un cuento chino,10.681,372,[35]
2226,364689,Ferdinand,44.32,2691,"[16, 10751, 12, 35]"
2227,34433,ドラゴンボールＺ 燃え尽きろ!!熱戦・烈戦・超激戦,59.607,822,"[16, 878, 28]"
2228,10518,Marathon Man,17.938,969,[53]
2229,504,Monster,24.571,2146,"[80, 18]"
2230,268,Batman,47.42,7277,"[14, 28, 80]"
2231,695721,The Hunger Games: The Ballad of Songbirds & Snakes,2380.849,1133,"[18, 878, 28]"
2232,591274,Fear Street: 1978,33.144,1733,"[9648, 27]"
2233,435577,Den 12. mann,16.044,487,"[10752, 18]"
2234,399366,El secreto de Marrowbone,24.782,1345,"[53, 27, 18, 9648]"
2235,12622,その男、凶暴につき,12.249,346,"[80, 53, 28]"
2236,10693,Peter Pan,49.924,5067,"[16, 10751, 12, 14]"
